Client,Symbol/ScripId,Product Type,Quantity,Price,Trade No.,Lots
 TB12973 , BHARTIARTL , IntraDay ,1700,339,62600869,1
 TB29191 , UPL , CarryForWard ,1200,7,25121678,1
 TB11411 , BHARTIARTL , MarginPlus ,1700,339,62600520,1
 TB46834 , BAJFINANCE , Margin ,40,2518.4,819144,40
 TB69075 , BANKNIFTY , CarryForWard ,40,55.35,50869710,1
 TB14659 , BANKINDIA , Margin ,15,79,818999,15
 TB14682 , PNB , Margin ,300,76.95,50818770,300
 TB11411 , TATASTEEL , MarginPlus ,1061,525,25120367,1
 TB0308 , RELCAPITAL , Margin ,10,344,50817679,10
 TB13904 , ICICIBANK , Margin ,100,263.4,25957463,100
 TB46834 , BAJFINANCE , Margin ,24,2517.9,814141,24
 TB46834 , BAJFINANCE , Margin ,16,2517.9,814142,16
 TB0199 , L&TFH , Margin ,100,152.25,50811536,100
 TB14398 , ASHOKLEY , MarginPlus ,4000,120.75,62599666,1
 TB22583 , ANDHRABANK , Margin ,500,30.9,808232,500
 TB21028 , IOB , Margin ,1578,14.35,25945260,1578
 TB21028 , IOB , Margin ,114,14.35,25945261,114
 TB21028 , IOB , Margin ,50,14.35,25945262,50
 TB21028 , IOB , Margin ,158,14.35,25945263,158
 TB14682 , SOUTHBANK , Margin ,5,22.15,75596213,5
 TB0199 , L&TFH , Margin ,78,151.75,50802474,78
 TB0008 , AJANTPHARM , Margin ,10,979.5,805842,10
 TB0199 , L&TFH , Margin ,2,151.75,50801994,2
 TB13318 , JPASSOCIAT , Margin ,5000,14.35,25943843,5000
 TB0199 , L&TFH , Margin ,20,151.75,50801888,20
 TB14682 , SOUTHBANK , Margin ,1,22.15,75595472,1
 TB14682 , SOUTHBANK , Margin ,269,22.15,75595114,269
 TB14595 , NIFTY , CarryForWard ,75,109.25,254770,1
 TB12016 , BAJFINANCE , Margin ,9,2513.95,801752,9
 TB12016 , BAJFINANCE , Margin ,11,2513.95,801775,11
 TB14659 , BANKINDIA , Margin ,15,79.15,796288,15
 TB91501 , TATASTEEL , Margin ,5,522.4,75587379,5
 TB91501 , TATASTEEL , Margin ,25,522.4,75587380,25
 TB86504 , LICHSGFIN , Margin ,19,524,50785664,19
 TB0308 , GLENMARK , Margin ,5,549.7,25925967,5
 TB26254 , CIPLA , CarryForWard ,1000,8.5,75106845,1
 TB10711 , HINDPETRO , CarryForWard ,1575,1.5,75106542,1
 TB10711 , HINDPETRO , CarryForWard ,1575,1.5,75106543,1
 TB34734 , ONGC , IntraDay ,3750,160.85,87591371,1
 TB13893 , HDFC , Margin ,20,2008.4,25919634,20
 TB12181 , ONGC , Margin ,10,160.8,50779149,10
 TB11961 , TATASTEEL , MarginPlus ,174,521,75581204,174
 TB11961 , TATASTEEL , MarginPlus ,126,521,75581205,126
 TB0308 , ITC , Margin ,4,269.8,25916269,4
 TB0308 , ITC , Margin ,1,269.8,25916270,1
 TB74780 , KPIT , Margin ,448,290.25,50774618,448
 TB14659 , BANKINDIA , Margin ,15,78.9,782487,15
 TB91501 , TATASTEEL , Margin ,10,523.8,75576378,10
 TB11158 , BHARTIARTL , CarryForWard ,1700,6.3,62596616,1
 TB13893 , LT , Margin ,10,1302,50771190,10
 TB93553 , KSCL , Margin ,10,548.45,50771269,10
 TB74780 , KPIT , Margin ,2,290.25,50768859,2
 TB13400 , ONGC , Margin ,456,160.8,50768264,456
 TB13400 , ONGC , Margin ,44,160.8,50768265,44
 TB38710 , JYOTHYLAB , Margin ,1,210.25,25906160,1
 TB38710 , JYOTHYLAB , Margin ,99,210.3,25906161,99
 TB44030 , TATASTEEL , Delivery ,63,522.5,75572363,63
 TB44030 , TATASTEEL , Delivery ,37,522.5,75572283,37
 TB13385 , ASIANTILES , Delivery ,20,285.05,775248,20
 TB14398 , JETAIRWAYS , MarginPlus ,1200,312.75,37573957,1
 TB0308 , GLENMARK , Margin ,5,551.3,25898159,5
 TB13893 , TATASTEEL , Margin ,20,523,75566224,20
 TB12275 , ONGC , Margin ,20,160.5,50755142,20
 TB10214 , JHS , Delivery ,50,36.05,25893237,50
 TB63802 , HEROMOTOCO , Margin ,20,3503,25891159,20
 TB63802 , HEROMOTOCO , Margin ,1,3503,25891160,1
 TB63802 , HEROMOTOCO , Margin ,3,3503,25891161,3
 TB63802 , HEROMOTOCO , Margin ,3,3503,25891162,3
 TB63802 , HEROMOTOCO , Margin ,3,3503.05,25891163,3
 TB12292 , MCDOWELL-N , Margin ,4,584,50750817,4
 TB13122 , BANKNIFTY , CarryForWard ,40,254,50832909,1
 TB81763 , JSWSTEEL , Margin ,500,305.5,25889571,500
 TB78573 , JINDALSTEL , Margin ,459,192.7,25888696,459
 TB78573 , JINDALSTEL , Margin ,41,192.7,25888697,41
 TB0008 , AJANTPHARM , Margin ,20,983,761429,20
 TB22583 , ANDHRABANK , Margin ,1,30.9,761269,1
 TB22583 , ANDHRABANK , Margin ,10,30.9,760983,10
 TB22583 , ANDHRABANK , Margin ,500,30.9,760992,500
 TB96990 , M&M , Margin ,40,913.95,50748051,40
 TB13125 , FORTIS , Margin ,200,142.45,25886304,200
 TB22583 , ANDHRABANK , Margin ,10,30.9,760210,10
 TB13893 , SPARC , Margin ,20,367.15,75560292,20
 TB22583 , ANDHRABANK , Margin ,400,30.9,759458,400
 TB0308 , FEDERALBNK , Margin ,5,86.2,25884361,5
 TB14398 , SBIN , MarginPlus ,3000,257.95,25111314,1
 TB14398 , SBIN , MarginPlus ,3000,257.95,25111315,1
 TB22583 , ANDHRABANK , Margin ,79,30.9,758818,79
 TB76800 , GAIL , Margin ,345,364.4,25883594,345
 TB76800 , GAIL , Margin ,3,364.4,25883595,3
 TB76800 , GAIL , Margin ,150,364.4,25883596,150
 TB76800 , GAIL , Margin ,10,364.4,25883597,10
 TB76800 , GAIL , Margin ,146,364.4,25883598,146
 TB76800 , GAIL , Margin ,101,364.4,25883599,101
 TB76800 , GAIL , Margin ,3,364.4,25883600,3
 TB76800 , GAIL , Margin ,10,364.4,25883601,10
 TB76800 , GAIL , Margin ,146,364.4,25883602,146
 TB76800 , GAIL , Margin ,86,364.4,25883603,86
 TB13255 , BANKBARODA , Margin ,90,116.7,757591,90
 TB11161 , PATELENG , Margin ,100,38.9,338100,100
 TB33185 , ZINCMINI , MarginPlus ,1,173.25,610001885,1
 TB14998 , BANKBARODA , Margin ,300,116.65,756294,300
 TB0308 , TATAMOTORS , Margin ,1,255.8,75554215,1
 TB0308 , TATAMOTORS , Margin ,3,255.8,75554216,3
 TB0308 , TATAMOTORS , Margin ,1,255.8,75554217,1
 TB11732 , TATASTEEL , IntraDay ,1061,524.85,25110307,1
 TB13893 , RELIANCE , Margin ,20,1096.6,50735152,20
 TB85413 , SIEMENS , Margin ,50,985.5,75550009,50
 TB10973 , NIFTY , CarryForWard ,75,56.75,242575,1
 TB82791 , AJANTPHARM , Margin ,2,986,749195,2
 TB11002 , DLF , Margin ,52,175.5,749068,52
 TB11002 , DLF , Margin ,23,175.5,749069,23
 TB72621 , HDFCBANK , Delivery ,1,2212.9,25869851,1
 TB32066 , SYNDIBANK , Margin ,1498,38.85,75548711,1498
 TB32066 , SYNDIBANK , Margin ,1001,38.85,75548712,1001
 TB11161 , SINTEX , Margin ,1,15.1,75548491,1
 TB12674 , ASIANPAINT , CarryForWard ,600,4,62592683,1
 TB13017 , VOLTAS , Margin ,5,542.35,75546699,5
 TB10148 , SBIN , CarryForWard ,3000,5.9,25108973,1
 TB72621 , LT , Delivery ,1,1302.9,50727416,1
 TB13747 , ASHOKLEY , Margin ,20,119.5,742883,20
 TB12178 , SUNPHARMA , Margin ,74,555.6,75542817,74
 TB13122 , ASHOKLEY , CarryForWard ,4000,2.65,62591744,1
 TB12331 , BAJFINANCE , CarryForWard ,500,19.7,62591548,1
 TB11161 , SINTEX , Margin ,24,15.15,75538665,24
 TB72621 , BAJFINANCE , Delivery ,1,2508,736745,1
 TB11161 , SINTEX , Margin ,100,15.15,75538419,100
 TB11161 , SINTEX , Margin ,86,15.15,75537555,86
 TB78573 , JINDALSTEL , Margin ,500,194.65,25853493,500
 TB54195 , STAR , Margin ,60,356,75536905,60
 TB38760 , TCS , CarryForWard ,500,17.5,25107407,1
 TB12178 , SUNPHARMA , Margin ,1,554.9,75536625,1
 TB53950 , BANKNIFTY , CarryForWard ,40,4.6,50805376,1
 TB13125 , MTEDUCARE , Margin ,30,52,50714124,30
 TB13125 , MTEDUCARE , Margin ,30,52,50714126,30
 TB13125 , MTEDUCARE , Margin ,30,52,50714128,30
 TB64401 , PNBHOUSING , Margin ,18,1244.55,50713995,18
 TB64401 , PNBHOUSING , Margin ,3,1244.55,50713996,3
 TB64401 , PNBHOUSING , Margin ,1,1244.6,50713997,1
 TB64401 , PNBHOUSING , Margin ,8,1244.8,50713998,8
 TB38697 , TITAN , Margin ,16,845.75,75534520,16
 TB38697 , TITAN , Margin ,1,845.75,75534521,1
 TB38697 , TITAN , Margin ,13,845.75,75534522,13
 TB34258 , PNBHOUSING , Margin ,30,1243.45,50712379,30
 TB0559 , BANKNIFTY , CarryForWard ,40,58.15,50801640,1
 TB82791 , AJANTPHARM , Margin ,39,987.85,728311,39
 TB97010 , BANKNIFTY , CarryForWard ,40,59.4,50800342,1
 TB97010 , BANKNIFTY , CarryForWard ,40,59.45,50800343,1
 TB73319 , CRUDEOILM , IntraDay ,1,4632,210003384,0
 TB33185 , CRUDEOILM , MarginPlus ,1,4631,210003382,0
 TB12383 , HDFCBANK , CarryForWard ,500,17.6,75099049,1
 TB10305 , BAJAJ-AUTO , Margin ,24,3146.35,725487,24
 TB10305 , BAJAJ-AUTO , Margin ,6,3146.35,725488,6
 TB12181 , ONGC , Margin ,50,159.35,50709078,50
 TB54195 , VEDL , Margin ,100,207.75,75530954,100
 TB11161 , PCJEWELLER , Margin ,100,83.7,50707411,100
 TB11161 , ABAN , Margin ,100,105.35,723291,100
 TB38760 , TCS , CarryForWard ,500,17.5,25105841,1
 TB12773 , JINDALSTEL , Margin ,5,193.75,25838910,5
 TB12722 , CANBK , Margin ,1000,229.45,719897,1000
 TB11411 , TATASTEEL , MarginPlus ,1061,525.4,25105271,1
 TB11732 , BAJAJ-AUTO , IntraDay ,250,3146,62588891,1
 TB0730 , PNBHOUSING , Margin ,50,1246,50698776,50
 TB11161 , PATELENG , Margin ,100,38.9,310700,100
 TB32066 , SYNDIBANK , Margin ,500,38.9,75522243,500
 TB32066 , SYNDIBANK , Margin ,1,38.9,75522141,1
 TB10041 , SUNPHARMA , Margin ,30,554.2,75518163,30
 TB11868 , PNBHOUSING , Margin ,50,1244.85,50691690,50
 TB0687 , INFY , Margin ,3,1325.6,25823922,3
 TB0687 , INFY , Margin ,1,1325.6,25823923,1
 TB0687 , INFY , Margin ,2,1325.6,25823924,2
 TB0687 , INFY , Margin ,1,1325.6,25823925,1
 TB0687 , INFY , Margin ,5,1325.6,25823926,5
 TB0687 , INFY , Margin ,5,1325.6,25823927,5
 TB0687 , INFY , Margin ,3,1325.6,25823928,3
 TB13385 , PNBHOUSING , Delivery ,10,1248,50690757,10
 TB11161 , PNB , Margin ,12,77.2,50690469,12
 TB11161 , PNB , Margin ,39,77.2,50690470,39
 TB97010 , TCS , CarryForWard ,500,4.75,25103791,1
 TB14682 , SOUTHBANK , Margin ,105,22.15,75516527,105
 TB14398 , BANKBARODA , MarginPlus ,4000,117.05,62587103,1
 TB14682 , SOUTHBANK , Margin ,50,22.15,75514741,50
 TB63576 , PNBHOUSING , Margin ,37,1247.35,50686125,37
 TB63576 , PNBHOUSING , Margin ,5,1247.4,50686126,5
 TB63576 , PNBHOUSING , Margin ,8,1247.4,50686127,8
 TB14682 , SOUTHBANK , Margin ,20,22.15,75514393,20
 TB82791 , UFLEX , Margin ,20,260.35,75514198,20
 TB82791 , UFLEX , Margin ,20,260.3,75514199,20
 TB14682 , SOUTHBANK , Margin ,100,22.15,75513989,100
 TB13747 , IOB , Margin ,100,14.25,25812580,100
 TB32066 , BANKINDIA , Margin ,611,79.45,697815,611
 TB32066 , BANKINDIA , Margin ,1,79.45,697816,1
 TB32066 , BANKINDIA , Margin ,1050,79.45,697817,1050
 TB32066 , BANKINDIA , Margin ,100,79.45,697818,100
 TB32066 , BANKINDIA , Margin ,946,79.45,697819,946
 TB32066 , BANKINDIA , Margin ,107,79.45,697820,107
 TB32066 , BANKINDIA , Margin ,494,79.45,697821,494
 TB32066 , BANKINDIA , Margin ,316,79.45,697822,316
 TB32066 , BANKINDIA , Margin ,500,79.45,697823,500
 TB32066 , BANKINDIA , Margin ,644,79.45,697824,644
 TB32066 , BANKINDIA , Margin ,231,79.45,697825,231
 TB13412 , AXISBANK , MarginPlus ,93,535.7,697519,93
 TB13412 , AXISBANK , MarginPlus ,75,535.7,697520,75
 TB13412 , AXISBANK , MarginPlus ,40,535.6,697521,40
 TB13412 , AXISBANK , MarginPlus ,32,535.6,697522,32
 TB0687 , KOLTEPATIL , Delivery ,50,260,50679282,50
 TB13528 , DLF , Margin ,500,175.8,696718,500
 TB32066 , SYNDIBANK , Margin ,566,38.9,75509669,566
 TB32066 , SYNDIBANK , Margin ,78,38.9,75509670,78
 TB32066 , SYNDIBANK , Margin ,2065,38.9,75509671,2065
 TB32066 , SYNDIBANK , Margin ,1257,38.9,75509672,1257
 TB32066 , SYNDIBANK , Margin ,1028,38.9,75509673,1028
 TB32066 , SYNDIBANK , Margin ,6,38.9,75509674,6
 TB13125 , PURVA , Margin ,10,102.75,50677733,10
 TB53458 , VEDL , Margin ,150,207.05,75509422,150
 TB53458 , VEDL , Margin ,24,207.05,75509423,24
 TB53458 , VEDL , Margin ,76,207.05,75509424,76
 TB11161 , PATELENG , Margin ,10,38.9,298800,10
 TB59957 , FEDERALBNK , Margin ,141,86,25807702,141
 TB59957 , FEDERALBNK , Margin ,50,86,25807703,50
 TB59957 , FEDERALBNK , Margin ,200,86,25807704,200
 TB59957 , FEDERALBNK , Margin ,525,86,25807705,525
 TB59957 , FEDERALBNK , Margin ,84,86,25807706,84
 TB14321 , TATASTEEL , Delivery ,10,525,75507359,10
 TB0308 , RELCAPITAL , Margin ,10,342,50671710,10
 TB12722 , CANBK , Margin ,128,229.2,689440,128
 TB12722 , CANBK , Margin ,261,229.2,689441,261
 TB12722 , CANBK , Margin ,426,229.2,689442,426
 TB12722 , CANBK , Margin ,185,229.2,689443,185
 TB13694 , PNB , Margin ,201,77.6,50669326,201
 TB69203 , BANKBARODA , Margin ,1,116.9,687220,1
 TB61446 , HAVELLS , Margin ,1,563.5,25798115,1
 TB32066 , FEDERALBNK , Margin ,9971,86.4,25791374,9971
 TB32066 , FEDERALBNK , Margin ,29,86.4,25791375,29
 TB14665 , BIOCON , Margin ,60,584,677296,60
 TB13747 , ASHOKLEY , Margin ,10,119.5,675190,10
 TB14398 , BANKINDIA , MarginPlus ,6000,79.6,62583615,1
 TB14398 , BANKINDIA , MarginPlus ,6000,79.65,62583616,1
 TB14016 , CGPOWER , Delivery ,20,59.2,673193,20
 TB13255 , BANKBARODA , Margin ,90,117.2,673020,90
 TB13017 , M&M , CarryForWard ,1000,3.8,87580076,1
 TB11002 , DLF , Margin ,100,176.45,666152,100
 TB96898 , DBL , Margin ,1,718,665698,1
 TB11470 , TATAMOTORS , Margin ,10,256,75487415,10
 TB29339 , ZINCMINI , MarginPlus ,1,173.2,610001447,1
 TB29339 , ZINCMINI , MarginPlus ,1,173.2,610001448,1
 TB13122 , RELIANCE , CarryForWard ,1000,12,87578940,1
 TB29339 , ZINCMINI , MarginPlus ,1,173.2,610001394,1
 TB29339 , ZINCMINI , MarginPlus ,1,173.2,610001395,1
 TB13346 , BANKBARODA , Delivery ,321,117.1,653391,321
 TB13346 , BANKBARODA , Delivery ,120,117.1,653392,120
 TB13346 , BANKBARODA , Delivery ,100,117.1,653393,100
 TB13346 , BANKBARODA , Delivery ,459,117.1,653394,459
 TB10304 , ARVIND , MarginPlus ,2000,416.85,62581169,1
 TB81763 , FEDERALBNK , Margin ,2000,87,25761619,2000
 TB10148 , HDFCBANK , CarryForWard ,500,42.05,75089508,1
 TB13017 , VOLTAS , Margin ,3,541,75477139,3
 TB12655 , ADANIPOWER , Margin ,30,21.1,647046,30
 TB96990 , APOLLOTYRE , Margin ,58,271.85,646618,58
 TB96990 , APOLLOTYRE , Margin ,42,271.8,646619,42
 TB13747 , ASHOKLEY , Margin ,10,120,644303,10
 TB13345 , JINDALSTEL , Margin ,10,195.65,25751824,10
 TB13345 , JINDALSTEL , Margin ,121,195.6,25751825,121
 TB13345 , JINDALSTEL , Margin ,369,195.6,25751826,369
 TB63802 , BAJAJ-AUTO , Margin ,30,3137,643622,30
 TB38231 , HAVELLS , Margin ,100,564,25751433,100
 TB13767 , IDFC , Margin ,50,45.15,25749420,50
 TB13767 , IDFC , Margin ,100,45.15,25749421,100
 TB13767 , IDFC , Margin ,50,45.15,25749422,50
 TB14255 , CEATLTD , IntraDay ,350,1265,75088527,1
 TB14659 , BAJAJ-AUTO , Margin ,1,3140.05,640769,1
 TB13169 , ASHOKLEY , Margin ,100,119.95,639962,100
 TB11510 , HCLTECH , CarryForWard ,700,2.8,75088241,1
 TB12181 , ONGC , Margin ,50,159.7,50621821,50
 TB40244 , BANKNIFTY , CarryForWard ,160,60.2,50725003,4
 TB13412 , AXISBANK , MarginPlus ,10,536.35,633691,10
 TB13412 , AXISBANK , MarginPlus ,30,536.35,633692,30
 TB13412 , AXISBANK , MarginPlus ,85,536.35,633693,85
 TB13412 , AXISBANK , MarginPlus ,10,536.5,633694,10
 TB13412 , AXISBANK , MarginPlus ,1,536.5,633695,1
 TB13412 , AXISBANK , MarginPlus ,20,536.5,633696,20
 TB13412 , AXISBANK , MarginPlus ,84,536.6,633697,84
 TB53762 , BANKNIFTY , CarryForWard ,40,60.4,50723274,1
 TB53762 , BANKNIFTY , CarryForWard ,40,60.4,50723276,1
 TB53762 , BANKNIFTY , CarryForWard ,40,60.4,50723278,1
 TB53762 , BANKNIFTY , CarryForWard ,40,60.4,50723279,1
 TB53762 , BANKNIFTY , CarryForWard ,40,60.4,50723280,1
 TB12178 , PCJEWELLER , Margin ,100,84.9,50619856,100
 TB66206 , HINDPETRO , Margin ,50,284.8,25739159,50
 TB71825 , UNIONBANK , CarryForWard ,12000,1.4,25094773,2
 TB14283 , ASHOKLEY , Delivery ,10,120,623479,10
 TB44030 , TATASTEEL , Delivery ,100,525.35,75463259,100
 TB14321 , ASHOKLEY , Delivery ,10,120,621942,10
 TB11470 , ICIL , Margin ,20,84.2,25731574,20
 TB15870 , SUVEN , Margin ,10,226,75462006,10
 TB95409 , JYOTHYLAB , Delivery ,91,218.8,25731053,91
 TB95409 , JYOTHYLAB , Delivery ,1,218.8,25729617,1
 TB95409 , JYOTHYLAB , Delivery ,1,218.9,25728903,1
 TB12208 , TECHM , Margin ,99,650.2,75460109,99
 TB61493 , PETRONET , Margin ,2,215.25,50610207,2
 TB12208 , TECHM , Margin ,1,650.2,75460017,1
 TB61493 , PETRONET , Margin ,98,215.25,50609524,98
 TB14499 , SUNPHARMA , IntraDay ,1100,554.55,25094023,1
 TB69075 , BANKNIFTY , CarryForWard ,40,60.35,50712323,1
 TB12178 , TATAELXSI , Margin ,20,1433.1,75458429,20
 TB34258 , HAVELLS , Margin ,100,563.5,25724798,100
 TB12973 , HAVELLS , Margin ,20,563.5,25724799,20
 TB12973 , HAVELLS , Margin ,80,563.5,25724800,80
 TB38760 , TCS , CarryForWard ,500,19,25093617,1
 TB11732 , BAJAJ-AUTO , IntraDay ,250,3141,62575397,1
 TB58884 , BANKNIFTY , CarryForWard ,40,8,50708614,1
 TB15813 , NIFTY , CarryForWard ,150,70,211193,2
 TB15813 , NIFTY , CarryForWard ,225,70,211199,3
 TB44800 , RELCAPITAL , Margin ,200,343,50604396,200
 TB22583 , RCOM , Margin ,600,12.8,50603857,600
 TB0308 , CAPF , Margin ,10,494.55,606883,10
 TB14659 , BAJAJ-AUTO , Margin ,3,3135,606123,3
 TB0193 , BAJAJ-AUTO , IntraDay ,250,3140,62574778,1
 TB63802 , BHARTIARTL , Margin ,45,337.8,603483,45
 TB63802 , BHARTIARTL , Margin ,5,337.8,603484,5
 TB38760 , TCS , CarryForWard ,500,19,25093135,1
 TB13412 , AXISBANK , MarginPlus ,1,535.95,602987,1
 TB13412 , AXISBANK , MarginPlus ,3,535.95,602988,3
 TB13412 , AXISBANK , MarginPlus ,1,535.95,602989,1
 TB13412 , AXISBANK , MarginPlus ,119,536.1,602990,119
 TB13412 , AXISBANK , MarginPlus ,93,536.15,602991,93
 TB13412 , AXISBANK , MarginPlus ,23,536.15,602992,23
 TB94711 , BAJAJ-AUTO , IntraDay ,250,3141.8,62574431,1
 TB14016 , HINDALCO , Delivery ,5,217,25714583,5
 TB14190 , KWALITY , Delivery ,1037,14.4,50597565,1037
 TB12181 , ONGC , Margin ,50,159.15,50597604,50
 TB10305 , BAJAJ-AUTO , Margin ,30,3134.5,598772,30
 TB12292 , MCDOWELL-N , Margin ,4,594.35,50595849,4
 TB29084 , BANKBARODA , Margin ,200,118.7,596597,200
 TB14365 , AJANTPHARM , Margin ,25,985.25,595333,25
 TB14682 , PNB , Margin ,300,78.45,50592247,300
 TB14016 , TATASTEEL , Delivery ,10,527.15,75445377,10
 TB0008 , AJANTPHARM , Margin ,20,985,593294,20
 TB29339 , ZINCMINI , MarginPlus ,2,173.2,610000877,2
 TB15813 , NIFTY , CarryForWard ,150,70,207366,2
 TB63802 , BAJAJ-AUTO , Margin ,30,3134,591289,30
 TB15813 , NIFTY , CarryForWard ,75,70,207231,1
 TB15813 , NIFTY , CarryForWard ,300,70,207190,4
 TB13788 , BANKNIFTY , IntraDay ,40,27212,50689605,1
 TB12301 , JSWSTEEL , Margin ,100,307.3,25703034,100
 TB10041 , SHAKTIPUMP , Margin ,8,429.35,75440670,8
 TB36143 , SONATSOFTW , Margin ,22,335.3,75439966,22
 TB36143 , SONATSOFTW , Margin ,78,335.35,75439967,78
 TB53762 , NCC , CarryForWard ,8000,2.2,87573647,1
 TB0308 , RELCAPITAL , Margin ,15,344.25,50584341,15
 TB58884 , BANKNIFTY , CarryForWard ,40,1.35,50680234,1
 TB13412 , AXISBANK , MarginPlus ,165,536.75,582366,165
 TB13412 , AXISBANK , MarginPlus ,1,536.75,582367,1
 TB13412 , AXISBANK , MarginPlus ,1,536.75,582368,1
 TB13412 , AXISBANK , MarginPlus ,1,536.75,582369,1
 TB13412 , AXISBANK , MarginPlus ,1,536.75,582370,1
 TB13412 , AXISBANK , MarginPlus ,1,536.75,582371,1
 TB13412 , AXISBANK , MarginPlus ,1,536.75,582372,1
 TB13412 , AXISBANK , MarginPlus ,1,536.75,582373,1
 TB13412 , AXISBANK , MarginPlus ,1,536.75,582374,1
 TB13412 , AXISBANK , MarginPlus ,1,536.75,582375,1
 TB13412 , AXISBANK , MarginPlus ,1,536.75,582376,1
 TB13412 , AXISBANK , MarginPlus ,1,536.75,582377,1
 TB13412 , AXISBANK , MarginPlus ,2,536.75,582378,2
 TB13412 , AXISBANK , MarginPlus ,62,536.65,582379,62
 TB14682 , SOUTHBANK , Margin ,1305,22.4,75437920,1305
 TB14016 , CIPLA , Delivery ,1,636.6,579258,1
 TB14016 , CIPLA , Delivery ,9,636.6,579259,9
 TB15870 , SUVEN , Margin ,50,225.6,75435532,50
 TB76800 , TATASTEEL , Margin ,5,528.1,75435090,5
 TB76800 , TATASTEEL , Margin ,394,528.1,75435105,394
 TB76800 , TATASTEEL , Margin ,300,528.1,75434911,300
 TB76800 , TATASTEEL , Margin ,303,528.1,75434814,303
 TB76800 , TATASTEEL , Margin ,1,528.1,75434843,1
 TB76800 , TATASTEEL , Margin ,122,528.1,75434700,122
 TB76800 , TATASTEEL , Margin ,5,528.1,75434427,5
 TB12292 , MCX , Margin ,2,813.4,50577220,2
 TB10973 , NIFTY , CarryForWard ,75,56.7,201683,1
 TB76800 , TATASTEEL , Margin ,606,528.1,75433238,606
 TB14000 , GOENKA , Delivery ,1000,0.35,25687799,1000
 TB76800 , TATASTEEL , Margin ,264,528.1,75431828,264
 TB0289 , COPPERM , IntraDay ,1,418.35,410000669,0
 TB0289 , COPPERM , IntraDay ,1,418.35,410000668,0
 TB0289 , COPPERM , IntraDay ,1,418.35,410000667,0
 TB11161 , LINCOLN , Margin ,51,200.85,50572337,51
 TB0289 , COPPERM , IntraDay ,1,418.35,410000663,0
 TB11161 , SINTEX , Margin ,211,14.95,75430144,211
 TB0289 , COPPERM , IntraDay ,1,418.35,410000658,0
 TB38697 , TITAN , Margin ,30,841.85,75429525,30
 TB11161 , PCJEWELLER , Margin ,100,84.8,50569586,100
 TB13122 , ASHOKLEY , CarryForWard ,4000,2.95,62569885,1
 TB14659 , IDEA , Margin ,50,51.4,25674547,50
 TB71986 , BANKNIFTY , CarryForWard ,40,159.2,50640458,1
 TB13556 , BATAINDIA , Margin ,32,845.95,566051,32
 TB13556 , BATAINDIA , Margin ,34,845.95,566052,34
 TB13556 , BATAINDIA , Margin ,34,846,566053,34
 TB14363 , NIITTECH , Margin ,25,1132.75,50562440,25
 TB12178 , TATAELXSI , Margin ,10,1435,75423149,10
 TB96898 , ONGC , Margin ,2,158.85,50561927,2
 TB96990 , M&M , Margin ,40,918.5,50560168,40
 TB0308 , ADANIPOWER , Margin ,15,20.95,560218,15
 TB11477 , JSWSTEEL , Margin ,50,307.75,25664178,50
 TB12181 , ONGC , Margin ,50,158.85,50556406,50
 TB56200 , NICKELM , IntraDay ,1,926.2,510000541,0
 TB38697 , BATAINDIA , Margin ,30,846,556301,30
 TB14000 , GOENKA , Delivery ,4,0.35,25660174,4
 TB58884 , BANKNIFTY , CarryForWard ,40,34.4,50619060,1
 TB13347 , ASHOKLEY , Margin ,300,121,550500,300
 TB56200 , CRUDEOILM , IntraDay ,1,4632,210000831,0
 TB10197 , RCOM , Margin ,3500,12.8,50547820,3500
 TB15813 , NIFTY , CarryForWard ,900,69,191847,12
 TB82791 , UFLEX , Margin ,40,260.5,75410003,40
 TB92386 , BANKNIFTY , CarryForWard ,80,18,50599916,2
 TB11510 , TATAELXSI , CarryForWard ,800,16.2,25087213,1
 TB68968 , ASHOKLEY , Margin ,100,121.5,541426,100
 TB31459 , RELIANCE , Margin ,2,1098.4,50542550,2
 TB31459 , RELIANCE , Margin ,3,1098.4,50542596,3
 TB13508 , PNB , Delivery ,20,78.4,50537857,20
 TB12208 , RELCAPITAL , Margin ,100,344.9,1411600,100
 TB13347 , ASHOKLEY , Margin ,500,121.5,533673,500
 TB14682 , SOUTHBANK , Margin ,1305,22.3,75401921,1305
 TB13556 , BATAINDIA , Margin ,100,842.5,530337,100
 TB36968 , RUCHISOYA , Delivery ,500,9.85,50532296,500
 TB63802 , LICHSGFIN , Margin ,50,519.25,50531131,50
 TB14520 , BANKNIFTY , CarryForWard ,40,105.75,50578680,1
 TB14520 , BANKNIFTY , CarryForWard ,400,105.75,50578689,10
 TB81526 , SONATSOFTW , Margin ,25,335.6,75396854,25
 TB12178 , TATAELXSI , Margin ,10,1437,75395492,10
 TB0308 , INDUSINDBK , Margin ,5,1913,25624535,5
 TB10041 , SHAKTIPUMP , Margin ,22,427.25,75394662,22
 TB13625 , MINDTREE , CarryForWard ,1200,7.3,87567320,1
 TB65682 , RELCAPITAL , Margin ,50,343.65,50521309,50
 TB65682 , RELCAPITAL , Margin ,7,343.65,50521310,7
 TB65682 , RELCAPITAL , Margin ,73,343.6,50521311,73
 TB81526 , SONATSOFTW , Margin ,25,336.2,75390015,25
 TB10542 , INFY , Margin ,10,1329.5,25615247,10
 TB0308 , INDUSINDBK , Margin ,3,1910.2,25614723,3
